11	0.492653	-0.999700	-0.839474	-0.999998	-0.998348	-0.999598	-0.998734	0.794699	0.999429	-0.616319	-0.999842	-0.999451	-0.955574	0.999088	0.998407	-0.770084	-0.997031	-0.682725	-0.993979	-0.973095	-0.997557	-0.998106	0.999473	0.731421	0.999413	0.561296	0.993574	-0.999048	0.473542	0.998696	-0.995918	0.996290	-0.990994	-0.999349	-0.996781	0.999511	0.999116	-0.998207	0.562359	0.996889	0.978095	-0.544748	0.716350	0.120502	-0.524323	0.999238	-0.743776	-0.999442	0.939789	-0.750705	0.994691	-0.999597	-0.970727	0.999057	0.999610	0.996132	-0.998110	-0.935055	-0.658926	0.916310	0.779322	-0.447407	-0.999434	0.999714
12	0.973410	-0.960324	0.993846	-0.999178	-0.981839	-0.970619	-0.926832	-1.000000	0.941458	0.930831	-0.994682	-0.958493	-0.884344	0.909594	0.940037	-0.242937	-0.894339	0.690960	-0.942464	0.534168	-0.885615	-0.932543	0.957398	-0.991634	0.941312	-0.865668	0.889087	-0.910836	-0.146091	0.934713	-0.932612	0.797777	0.343462	-0.933779	-0.911650	0.939935	0.943793	-0.926790	-0.998416	0.625478	-0.994227	0.625308	-0.719374	-0.993383	0.138707	0.940850	0.984215	-0.925528	0.873215	0.167451	0.129032	-0.961071	-0.920291	0.923310	0.952764	0.776375	-0.657478	-0.603615	-0.083851	0.355015	-0.922226	-0.985535	-0.960264	0.952046
13	0.205063	-0.978036	-0.939289	-0.989552	-0.897537	-0.817970	-0.960818	-0.635480	0.981461	0.942591	-0.963617	-0.972501	-0.938454	0.950462	0.986929	-0.862397	-0.975759	-0.669835	-0.919315	-0.707622	-0.923137	-0.965564	0.981743	0.540293	0.981290	0.874904	0.976409	-0.985007	0.477720	0.958522	-0.947516	0.965307	-0.958997	-0.984035	-0.978322	0.930614	0.984555	-0.948285	-0.823617	0.969292	0.694582	-0.786948	0.967169	0.146851	-0.269884	0.973001	-0.008316	-0.964994	0.912374	-0.807084	0.161033	-0.977974	-0.830209	0.974367	0.972098	0.954429	-0.970940	-0.902489	-0.827612	0.839787	0.888685	0.524343	-0.950902	0.983674
14	0.838289	-0.966393	-0.891625	0.513632	-0.169135	-0.966124	-0.971561	-0.999993	0.968044	0.993293	0.157423	-0.968582	-0.879137	0.965655	0.977892	-0.885192	-0.960820	-0.873296	-0.962056	-0.948865	-0.979030	-0.977028	0.971531	0.248397	0.958063	0.636946	0.952810	-0.957418	0.964085	0.972020	-0.959570	0.939386	-0.967227	-0.975751	-0.953435	0.972514	0.956450	-0.950869	0.573160	0.958529	-0.995331	-0.792112	0.926177	0.534942	-0.331939	0.965161	-0.918254	-0.962589	0.770655	-0.832655	-0.985538	-0.966454	-0.892485	0.972141	0.977418	0.932056	-0.970995	-0.726520	-0.779566	0.955960	0.943460	0.679850	-0.973267	0.976875
15	0.514101	-0.999720	-0.809687	-0.999998	-0.998378	-0.999599	-0.998691	0.771386	0.999384	-0.650695	-0.999850	-0.999522	-0.953791	0.999171	0.998586	-0.807348	-0.997495	-0.664825	-0.995024	-0.977401	-0.997698	-0.998418	0.999513	0.734859	0.999429	0.570611	0.994440	-0.999138	0.491928	0.998808	-0.996091	0.996678	-0.988626	-0.999434	-0.997305	0.999506	0.999170	-0.998476	0.704382	0.995840	0.972728	-0.595665	0.701168	0.182838	-0.571228	0.999321	-0.727473	-0.999475	0.908252	-0.768212	0.994509	-0.999629	-0.973160	0.999075	0.999642	0.996679	-0.997884	-0.947599	-0.699199	0.952216	0.740004	-0.159070	-0.999432	0.999716
16	0.281670	-0.999662	-0.719249	-0.999998	-0.998494	-0.999752	-0.998462	0.794996	0.999230	-0.345726	-0.999891	-0.999528	-0.949573	0.998929	0.998774	-0.786356	-0.997386	-0.529753	-0.994348	-0.965774	-0.997968	-0.998412	0.999433	0.385343	0.999477	0.581214	0.994548	-0.999015	0.623354	0.998735	-0.996758	0.995349	-0.988131	-0.999375	-0.997684	0.999566	0.999122	-0.998196	0.158633	0.996258	0.983337	-0.562731	0.621264	0.658940	-0.419355	0.999171	-0.541221	-0.999328	0.918641	-0.615180	0.993174	-0.999606	-0.973220	0.998981	0.999626	0.995155	-0.997401	-0.941453	-0.621342	0.938954	0.647048	0.061318	-0.999574	0.999669
17	0.759470	-0.998991	0.557919	-1.000000	-0.999299	-0.998852	-0.994109	-0.200379	0.997911	-0.916884	-0.999963	-0.998001	-0.912766	0.995982	0.993475	-0.493309	-0.990444	-0.172638	-0.979055	-0.801042	-0.992420	-0.993354	0.998101	-0.531560	0.997753	-0.268912	0.972094	-0.996118	0.310326	0.995260	-0.988439	0.977053	-0.941561	-0.997430	-0.988097	0.998304	0.996587	-0.994013	-0.829027	0.987843	0.980056	0.048899	-0.198618	-0.836451	-0.099661	0.996925	-0.045635	-0.997915	0.935198	-0.291377	0.999200	-0.998377	-0.948744	0.996086	0.998467	0.979344	-0.992541	-0.808852	-0.088030	0.342812	-0.439612	-0.982607	-0.997965	0.998902
18	0.646288	-0.999749	-0.661524	-0.999999	-0.998821	-0.999808	-0.998859	0.894779	0.999335	-0.718678	-0.999920	-0.999683	-0.941375	0.999323	0.999222	-0.827105	-0.998384	-0.584725	-0.996281	-0.985859	-0.998460	-0.999063	0.999599	0.576873	0.999561	0.599036	0.996738	-0.999298	0.700046	0.999072	-0.997472	0.997153	-0.984394	-0.999601	-0.998667	0.999654	0.999221	-0.998883	0.802677	0.995503	0.980364	-0.641028	0.743219	0.757436	-0.588972	0.999480	-0.658589	-0.999509	0.844540	-0.801823	0.996976	-0.999699	-0.981594	0.999270	0.999734	0.997307	-0.997417	-0.955840	-0.710082	0.982282	0.387709	0.728311	-0.999714	0.999754
19	-0.428196	-0.988647	-0.584784	-0.999996	-0.995249	-0.934094	-0.984311	0.713051	0.985953	-0.877595	-0.999658	-0.991024	-0.112292	0.991834	0.992251	-0.911101	-0.983006	-0.752218	-0.981834	-0.965717	-0.958733	-0.995449	0.987974	0.608157	0.993173	0.710920	0.903970	-0.991839	-0.277028	0.984689	-0.977842	0.956043	-0.928337	-0.995505	-0.994402	0.980509	0.983131	-0.982536	0.049111	0.945440	0.983012	-0.846245	-0.020904	0.614569	-0.528366	0.993017	-0.867148	-0.984282	0.692391	-0.881539	0.998981	-0.984589	-0.945982	0.994529	0.992274	0.987677	-0.989809	-0.706301	-0.469677	0.980882	0.647271	0.264287	-0.979763	0.991336
20	0.217877	-0.999305	-0.585550	-0.999999	-0.998644	-0.999324	-0.997270	0.670272	0.998584	-0.650496	-0.999909	-0.998993	-0.919806	0.997750	0.997634	-0.601395	-0.994516	-0.507005	-0.987697	-0.900872	-0.995401	-0.996456	0.998776	-0.093636	0.998976	0.406191	0.985521	-0.998009	0.460632	0.997865	-0.994847	0.989270	-0.981977	-0.998697	-0.995804	0.999073	0.998288	-0.995793	-0.528975	0.994615	0.986473	-0.489362	0.243190	0.229842	-0.305892	0.998304	-0.369524	-0.998601	0.941593	-0.539836	0.997503	-0.999191	-0.955194	0.998172	0.999180	0.990829	-0.996026	-0.897530	-0.520177	0.763672	0.127028	-0.787705	-0.999054	0.999376
21	-0.907281	-0.996989	-0.889470	-0.997423	-0.975252	-0.994787	-0.993709	-0.999584	0.995466	0.999857	-0.995956	-0.997154	-0.880403	0.989982	0.994637	-0.120038	-0.974704	0.223514	-0.980900	-0.545509	-0.994252	-0.992613	0.996108	-0.810351	0.997177	0.265301	0.992213	-0.992633	-0.394454	0.995544	-0.981853	0.983812	-0.982646	-0.997508	-0.993402	0.995277	0.995979	-0.993187	-0.999333	0.991694	-0.083257	-0.111681	0.710238	0.634658	-0.527610	0.993716	0.700694	-0.988070	0.906314	0.298089	-0.928880	-0.995801	-0.965496	0.994919	0.996369	0.981154	-0.981139	-0.695556	0.509361	0.766091	0.938140	-0.573848	-0.994023	0.997691
22	0.597169	-0.999784	-0.594160	-1.000000	-0.999272	-0.999869	-0.999014	0.935165	0.999463	-0.855644	-0.999962	-0.999677	-0.862081	0.999544	0.999200	-0.823497	-0.998509	-0.712805	-0.996734	-0.992801	-0.998513	-0.999198	0.999592	0.768981	0.999557	0.734707	0.995632	-0.999515	0.479129	0.999181	-0.997299	0.997497	-0.980498	-0.999685	-0.998816	0.999705	0.999177	-0.999170	0.886691	0.991333	0.984938	-0.600750	0.368368	0.776494	-0.677259	0.999606	-0.716486	-0.999663	0.752185	-0.827529	0.998937	-0.999756	-0.987375	0.999279	0.999800	0.998141	-0.997538	-0.942518	-0.657877	0.992533	0.480273	0.779768	-0.999761	0.999790
23	-0.656511	-0.998316	-0.759387	-0.999995	-0.997796	-0.997534	-0.995566	-0.338980	0.997501	0.925843	-0.999863	-0.998446	-0.868167	0.995058	0.996639	-0.352035	-0.987342	0.183892	-0.985256	-0.653350	-0.995261	-0.995816	0.997958	-0.754762	0.998363	0.229306	0.985617	-0.996432	-0.336807	0.996116	-0.991536	0.985259	-0.983783	-0.998307	-0.995340	0.997569	0.997407	-0.993345	-0.990203	0.994653	0.982444	-0.215460	0.568646	0.653573	-0.270823	0.996835	0.324654	-0.994749	0.916657	-0.341268	0.934895	-0.997724	-0.958743	0.997429	0.998281	0.982761	-0.990576	-0.743542	0.305392	0.744914	0.791181	-0.771910	-0.996899	0.998754
24	-0.075725	-0.999620	-0.443510	-1.000000	-0.999500	-0.999648	-0.998304	0.915144	0.998869	-0.863907	-0.999982	-0.999521	-0.861681	0.998917	0.998736	-0.638425	-0.997441	-0.189204	-0.993805	-0.973338	-0.998056	-0.998501	0.999322	0.120158	0.999290	0.330213	0.995757	-0.999074	0.169620	0.998535	-0.995851	0.996040	-0.969036	-0.999403	-0.998157	0.999434	0.998662	-0.998610	-0.021577	0.989865	0.993475	-0.296571	0.381531	0.719184	-0.480638	0.999292	-0.381895	-0.999317	0.569616	-0.555596	0.999497	-0.999510	-0.979508	0.998831	0.999572	0.996129	-0.994874	-0.905778	-0.535947	0.976669	0.148402	0.456554	-0.999441	0.999615
25	-0.248391	-0.998999	-0.788895	-0.999996	-0.997914	-0.998831	-0.997458	0.141646	0.998424	0.762991	-0.999862	-0.998965	-0.918534	0.997241	0.997752	-0.539410	-0.993079	-0.204942	-0.989434	-0.860028	-0.996444	-0.996706	0.998749	-0.278595	0.998861	0.395452	0.990782	-0.997875	0.050231	0.997142	-0.993573	0.991214	-0.984361	-0.998697	-0.996401	0.998712	0.998267	-0.996222	-0.923269	0.995096	0.977481	-0.290545	0.647555	0.622702	-0.375405	0.997966	0.039190	-0.997666	0.928434	-0.440869	0.967230	-0.998852	-0.968715	0.998186	0.998922	0.989454	-0.994199	-0.855716	-0.196835	0.858254	0.714404	-0.476605	-0.998438	0.999194
26	-0.976180	-0.901969	-0.883913	-0.979007	-0.890482	-0.726694	-0.915690	-0.999976	0.905033	0.999962	-0.978727	-0.925810	-0.505900	0.820624	0.904995	0.372074	-0.683139	0.511178	-0.810855	0.313976	-0.919302	-0.897957	0.903590	-0.961664	0.927411	0.036505	0.942948	-0.892629	-0.792767	0.919550	-0.806738	0.866193	-0.922886	-0.944941	-0.930103	0.857017	0.907144	-0.918499	-0.999987	0.929474	-0.503132	0.183199	0.607877	0.588154	-0.269828	0.900158	0.906777	-0.747553	0.743700	0.613530	-0.968026	-0.862654	-0.848386	0.923107	0.883490	0.830339	-0.807009	0.069057	0.789016	0.278375	0.955006	-0.915529	-0.765795	0.928293
27	0.126146	-0.999649	-0.445844	-1.000000	-0.999496	-0.999733	-0.998340	0.939960	0.999002	-0.868735	-0.999981	-0.999557	-0.876987	0.999039	0.998920	-0.686541	-0.997926	-0.303657	-0.994174	-0.979689	-0.998290	-0.998683	0.999401	0.247950	0.999340	0.452578	0.996068	-0.999228	0.331846	0.998537	-0.996376	0.996353	-0.972746	-0.999461	-0.998357	0.999525	0.998822	-0.998767	0.214987	0.991620	0.994225	-0.335309	0.489257	0.791931	-0.492243	0.999390	-0.411332	-0.999410	0.617452	-0.579841	0.999510	-0.999579	-0.981343	0.998967	0.999645	0.996348	-0.995741	-0.911641	-0.521870	0.978925	0.192545	0.560914	-0.999583	0.999669
28	0.471041	-0.999686	-0.804212	-0.999999	-0.998495	-0.999526	-0.998530	0.777617	0.999319	-0.714748	-0.999868	-0.999442	-0.953447	0.999061	0.998364	-0.778529	-0.997120	-0.633918	-0.994062	-0.972798	-0.997409	-0.998128	0.999464	0.702686	0.999359	0.519641	0.993760	-0.999010	0.440501	0.998665	-0.995592	0.996212	-0.987821	-0.999342	-0.996844	0.999430	0.999067	-0.998273	0.602658	0.995598	0.977371	-0.549725	0.665362	0.068635	-0.535846	0.999218	-0.709233	-0.999448	0.908823	-0.736572	0.995931	-0.999577	-0.970598	0.998920	0.999585	0.996275	-0.997643	-0.942366	-0.681950	0.936528	0.709299	-0.378776	-0.999320	0.999679
29	0.597670	-0.999552	0.018891	-1.000000	-0.999353	-0.999735	-0.997796	0.882960	0.999056	-0.890546	-0.999968	-0.999344	-0.911512	0.998773	0.998281	-0.688120	-0.997472	-0.584739	-0.992250	-0.961055	-0.997299	-0.997823	0.999136	0.280837	0.999056	0.563200	0.991168	-0.998744	0.492889	0.998119	-0.995714	0.993063	-0.967332	-0.999147	-0.996745	0.999399	0.998442	-0.997989	0.245150	0.990951	0.989372	-0.421483	0.330097	0.389028	-0.451917	0.999079	-0.520261	-0.999312	0.862648	-0.621351	0.999290	-0.999458	-0.976686	0.998392	0.999526	0.994460	-0.995535	-0.887821	-0.405430	0.949350	0.081254	-0.246230	-0.999474	0.999614
30	0.913272	-0.951854	0.213281	-0.848714	-0.675590	-0.977525	-0.983590	-1.000000	0.977683	0.998855	-0.773759	-0.948332	-0.888848	0.877904	0.775296	0.665869	-0.688994	-0.382211	-0.791213	-0.788970	-0.853774	-0.852077	0.953025	-0.259614	0.898483	-0.636171	0.949171	-0.845194	-0.508643	0.846423	-0.829458	0.974101	-0.819482	-0.869084	-0.766192	0.946376	0.857156	-0.943358	-0.995722	0.890085	-0.999059	0.355083	0.844409	-0.950969	-0.357317	0.923224	0.545149	-0.924345	0.919163	-0.092580	-0.963689	-0.950011	-0.869275	0.933813	0.955766	0.947881	-0.863359	-0.407087	0.333414	0.407037	0.755827	-0.939714	-0.961352	0.939161
31	0.825075	-0.957882	-0.759537	0.806877	0.415495	-0.955168	-0.947563	-0.999999	0.944999	0.993124	0.568725	-0.951079	-0.928416	0.946782	0.944471	-0.898413	-0.947270	-0.858310	-0.954728	-0.958066	-0.890734	-0.953464	0.950992	0.672708	0.950387	0.671277	0.969432	-0.942332	0.933000	0.944039	-0.931824	0.965491	-0.928737	-0.943900	-0.949872	0.952445	0.943891	-0.936236	0.609262	0.926577	-0.999044	-0.833230	0.856150	0.175868	-0.445447	0.956747	-0.463979	-0.960818	0.852428	-0.782304	-0.979012	-0.960514	-0.714484	0.945225	0.946862	0.961116	-0.951476	-0.935826	-0.917841	0.916273	0.903002	0.667486	-0.962297	0.952087
32	-0.809202	-0.998094	-0.887641	-0.999343	-0.989465	-0.997430	-0.995949	-0.990479	0.997118	0.998930	-0.998312	-0.998157	-0.895263	0.993283	0.995943	-0.414161	-0.978687	0.139949	-0.986785	-0.679724	-0.995614	-0.995518	0.997483	-0.739698	0.998220	0.203644	0.990830	-0.994946	-0.106403	0.997055	-0.988573	0.984557	-0.987017	-0.998243	-0.994872	0.997252	0.997172	-0.993993	-0.994889	0.994740	0.662008	-0.340377	0.747310	0.771007	-0.468848	0.995438	0.332644	-0.992925	0.934868	-0.179728	-0.654060	-0.997447	-0.966977	0.996857	0.997842	0.981710	-0.989056	-0.755766	0.271881	0.821764	0.943043	-0.464920	-0.996269	0.998583
33	-0.880881	-0.996733	-0.600438	-0.999996	-0.997501	-0.994857	-0.991779	-0.960841	0.994874	0.989535	-0.999882	-0.997172	-0.760450	0.990355	0.994437	0.161510	-0.978005	0.514375	-0.971963	-0.351623	-0.993242	-0.991761	0.996273	-0.948666	0.996715	-0.028991	0.983806	-0.993951	-0.746177	0.991979	-0.983759	0.975486	-0.970540	-0.996960	-0.992879	0.995361	0.994368	-0.991085	-0.999654	0.989508	0.952925	0.335377	0.340993	0.606825	-0.223899	0.994751	0.829876	-0.989137	0.834579	0.470544	0.855328	-0.995222	-0.955789	0.995555	0.996404	0.969550	-0.981073	-0.426394	0.758274	0.578269	0.739536	-0.930495	-0.994017	0.997679
34	0.830656	-0.996830	0.990384	-1.000000	-0.999032	-0.996702	-0.988165	-0.999508	0.993918	-0.134024	-0.999971	-0.994259	-0.736402	0.980335	0.973402	0.275055	-0.950110	0.742615	-0.928414	-0.787306	-0.926933	-0.982323	0.993761	-0.841136	0.992577	-0.878586	0.979864	-0.984667	-0.931835	0.958074	-0.960805	0.975560	-0.062455	-0.986187	-0.978900	0.991277	0.979084	-0.992944	-0.998818	0.875614	0.246013	0.879153	-0.569238	-0.973776	0.026591	0.993915	0.974783	-0.991298	0.863406	0.635300	0.998269	-0.993441	-0.953506	0.990670	0.993889	0.978676	-0.960961	-0.651987	0.552346	0.359008	-0.913987	-0.993086	-0.994571	0.993135
35	-0.538205	-0.996850	0.785447	-1.000000	-0.999457	-0.998080	-0.982170	0.544051	0.993517	-0.966698	-0.999990	-0.995859	-0.726224	0.992237	0.989913	0.056622	-0.986377	-0.116891	-0.946565	-0.380003	-0.982554	-0.981863	0.993811	-0.830845	0.995834	0.391239	0.935648	-0.991488	-0.295421	0.990807	-0.984949	0.949357	-0.880693	-0.994318	-0.985982	0.996312	0.991846	-0.986361	-0.990638	0.962908	0.997109	-0.120373	-0.835288	-0.439735	0.135419	0.993603	0.460622	-0.995988	0.855176	0.312740	0.999950	-0.996541	-0.884319	0.990454	0.997236	0.977228	-0.979656	-0.744371	0.343768	0.153658	-0.787430	-0.991874	-0.997718	0.997166
36	0.335083	-0.999302	-0.354629	-1.000000	-0.999122	-0.999299	-0.997343	0.786927	0.998641	-0.815637	-0.999955	-0.999003	-0.908920	0.997827	0.997664	-0.581726	-0.995286	-0.439549	-0.987036	-0.922761	-0.995487	-0.996596	0.998802	-0.000568	0.998936	0.357407	0.988451	-0.998064	0.330212	0.997385	-0.994302	0.990880	-0.974406	-0.998664	-0.995820	0.999047	0.998091	-0.996634	-0.540127	0.993347	0.990992	-0.364116	0.277975	0.150141	-0.288344	0.998460	-0.353932	-0.998673	0.917623	-0.506246	0.999014	-0.999140	-0.961174	0.998245	0.999202	0.991967	-0.995673	-0.886113	-0.431384	0.822355	-0.012188	-0.742781	-0.999093	0.999351
37	0.878081	-0.991169	0.992970	-0.999999	-0.998043	-0.996994	-0.978906	-0.999974	0.987911	0.704890	-0.999927	-0.991491	-0.851934	0.973688	0.970856	0.801363	-0.957607	0.691702	-0.945785	0.475813	-0.971432	-0.943528	0.988508	-0.993543	0.980547	-0.713280	0.962605	-0.975514	-0.890768	0.966794	-0.964035	0.956578	-0.323917	-0.980414	-0.960463	0.988920	0.975926	-0.976068	-0.999654	0.845282	-0.726640	0.836761	-0.769863	-0.974107	-0.202679	0.985746	0.994102	-0.985508	0.773148	0.493047	0.989092	-0.991499	-0.944286	0.972541	0.991381	0.954443	-0.724224	-0.543929	0.748365	0.244052	-0.936385	-0.994478	-0.992358	0.992243
38	0.324736	-0.999601	-0.796978	-0.999997	-0.998190	-0.999657	-0.998691	0.777286	0.999251	0.246491	-0.999867	-0.999526	-0.940277	0.998906	0.999050	-0.768455	-0.997455	-0.500201	-0.995185	-0.965926	-0.997952	-0.998623	0.999432	0.448098	0.999475	0.668062	0.995291	-0.999071	0.418652	0.998566	-0.996744	0.996136	-0.989126	-0.999433	-0.998131	0.999466	0.999075	-0.998273	-0.119786	0.996424	0.982535	-0.539526	0.756050	0.715684	-0.473040	0.999195	-0.412261	-0.999089	0.919449	-0.713495	0.985642	-0.999536	-0.977343	0.999124	0.999591	0.995722	-0.997133	-0.931808	-0.549816	0.956850	0.708484	0.426547	-0.999471	0.999642
39	-0.153874	-0.999300	-0.810579	-0.999994	-0.997529	-0.999161	-0.998015	0.312788	0.998830	0.777591	-0.999792	-0.999240	-0.934111	0.997962	0.998527	-0.700847	-0.995248	-0.297050	-0.992844	-0.911231	-0.996910	-0.997882	0.999086	0.124530	0.999238	0.611226	0.992571	-0.998355	0.155385	0.997880	-0.995133	0.993221	-0.987941	-0.999060	-0.997157	0.998989	0.998720	-0.997139	-0.851682	0.995893	0.979063	-0.457552	0.673439	0.561645	-0.350484	0.998590	-0.143357	-0.998206	0.941328	-0.538832	0.951045	-0.999146	-0.970239	0.998700	0.999207	0.992590	-0.995956	-0.905172	-0.346591	0.903620	0.773937	-0.070485	-0.998901	0.999381
